"","num","title","content"
"98",183,"능력을 키우지 않은 intj는 비루하고 비참해질뿐","         mbti를 신봉하진 않지만mbti에서 intj라고 분류하는 유형의 사람이 실제로 유의미한 숫자로 존재하는건 사실인듯하다머리가 비상하고 망상이 잦아서 자신만의 세계가 뚜렷한 반면 타협을 못하고 어떤일이든 허들의 기준이 높은사람들남들의 눈치를 살피지 않고 떳떳하게 행동하려면 우선 자신에게 떳떳해야 되는데스스로 설정한 허들을 넘지 못하는 intj유형의 인간들은 속으로 곪아가고 남탓, 세상탓을 하게 되는 법이지남에게 관대하려면 스스로 엄격해야하는 것처럼(애초에 타인에게 관대하지 못하다는건 이런 유형의 사람들에겐 대전재이기때문에 수정이 불가)내가봐도 멋있는 내모습을 최소한 어느정도 실현을 해놔야 일상생활이 가능하다이점을 이해하고 다들열심히 살도록 하자공부열심히 하고...취업해서 스스로를 책임질수있는 정도의 경제활동을 하고그분야에서 아무도널 무시하진 못할정도가 되고나면(칭찬은 받아드리지 못하니 의미없음)인생이 한결 행복하지긴 하는것 같다(물론 이게 전부는 아니겠지?)항상 맘속에 답답함이 있고 공허하고 인생이 무의미하게 느껴진다면자기발전만이 유일한 탈출구이진 않을까 라는 생각을 하기바란다누군가에겐 도움이 뵈길 바람        "
"99",184,"새로운 사람에게는 항상 벽을 치게 되는 것 같다","텃세를 부리게 된다고 해야 하나.내가 속한 그룹에 새로운 사람이 들어오면 거의 항상 전혀 반갑지 않았던 것 같음. 친해지고 싶다는 마음도 전혀 들지 않았고.내 입장에선 그저 어색한 사람이 늘어난 꼴이라 기분은 오히려 별로였던 것 같다.동아리에 후배들 들어올 때도 똑같은 마음이여서 내가 왜 굳이 밥 사주고 너스레를 떨어야 하는지 솔직히 이해가 안 갔음.초면인데도 말 잘 거는 사람 보면 뭔가 신기하다."
"100",185,"나만 그런건진 모르겠는데 열등감에 쉽게 빠지게 되는 것 같음","상대가 가족이든 친구든 연인이든 상관없이 나보다 잘난 면이 있다 싶으면 자동적으로 경계하고 따라잡으려고 애를 쓰게 되는 것 같음. 특히 그 상대가 나와 친하면 친할수록 그 사람의 성과를 사뿐히 지르밟고 싶어짐.물론 이런 스스로가 너무 추해서 내가 경쟁 의식 느끼는 그 상대한테 이런 마음 가진 걸 들키지 않으려고 무지 애씀.남에게 부끄러운 모습 보이기 싫어서 타인과 끝없이 나 자신을 비교하고, 끝없이 자격지심을 느끼고 무언의 경쟁을 하면서 사는 것 같다.정말 내가 따라잡지 못할 것 같아서 포기해 버린 것도 많은데 이 열등감의 굴레에선 영원히 벗어나지 못하게 될 것 같음."
"101",186,"나 인티젠데 존나 게을러","불똥떨어지면 그제서야 미친듯이하는 스타일임"
"102",187,"인티제젠데 존나 남관심없고 나밖에 모르는 증거ㅋㅋ","다른 유형 특징따위 관심없고내꺼랑 내 애인꺼만 찾아봄ㅋㅋㅋㅋ나머지 유형별로 분석하고 유형특징다 외우고 다니는 사람들보면존나 쓸데없는데 에너지소비하네라고 생각함ㅋㅋ"
"103",189,"내가 인티제여서 그런지는 모르겠고","인간관계에 있어서 스스로가 존나 모순적이라고 생각함. "
"104",192,"선생님 직업 가지고 있는 인티제 있어?","나 사범대고 미래 직업도 선생으로 생각중"
"105",194,"인티제 여자랑 사귀고 싶다","진심으로  "
"106",197,"경영컨설팅 준비하는 애들 있니","         솔직히 인티제 최적화 직업이지         "
"107",199,"하고싶은건 많은데","         내 능력이 너무 없어서 무기력해진다.. 망상도 심해져서 코로나 좀 더 진정되면 정신과 가보려고 하는데 약 먹어본 사람들 있음?        "
"108",200,"야,, 여기가 intj 갤이냐 ?","         나 intj-t        "
"109",204,"인티제로 추정되는 가상인물 중에서","브레이킹 배드의 월터 화이트가 제일 매력적인듯 "
"110",206,"너네들 학생때 어떤 사람이었어?","나는 중학교때는 선도부했었고 고3때는 부반장했어 내가 아무한테 다가가는 성격도 아니고 사회성도겁나없어 친한친구도 두세명 밖에 없었고 걔네들도 지금은 귀찮아서 연락안함ㅋㅋ 과묵하단 소리 제일많이 들었고근데 신기하게도 정신차리고보면 나는 딱히 한게없는데 어떤 위치에 올라와있더라 그건 거의 비선실세고 intj는 사회성은 떨어지지만 사회에서의 생존력은 뛰어나다는 말이 맞긴한거같아 그래서 나는 지금의 내가좋고 내 성격을 바꾸고싶은 생각이 없어 다른사람은 어떻게 볼지 모르지만 너희들은 어떤사람이었어?"
"111",211,"여기 성비가 어떻게 됨?",""
"112",213,"Intj-t인데 에니어그램 8w9 나옴","항상 8나옴너희 에니어그램 각양각색인거 보면 mbti로 설명가능한 부분은 굉장히 협소한거같다"
"113",219,"애들 좋아함?","난 정말 싫음. 시끄럽고 요구사항 많고 눈치도 없는데다가 대부분이 철저히 자기 중심적이고 자기 욕망대로 행동함.흔히 애들은 순수하다고들 하던데 딱히 그러진 않은 같음. 그냥 딱 아직 사회성 안 길러진 자연 본연에서 온 날것의 짐승들. 이런 짐승들을 사람되게 만들어주는 교육자들은 현장에서 얼마나 힘들까."
"114",220,"INTJ 인터넷에서 많이 볼 수 있다던데 생각보다 별로 없는 듯","MBTI 관련해서 넷상에서 만난 사람들은 거의 다 INTP INFP고 이 갤만 해도 글 리젠율이 그리 좋지 않음.그냥 INTJ 자체가 별로 없는 거임? 랜선에서는 INTP 버금 가게 많을 줄 알았는데 되게 찾기 힘드네."
"115",226,"니넨 대학생활 어케하냐","난 벌써 얼굴도 안보고 랜선좆목하면서 sns에다 오지게 티내는애들보니까 진절머리남 아싸로 안보이려면 어느정도 장단맞춰야되고 "
"116",227,"님들 ISFJ랑 사이 별로임?","내 베프 MBTI 저건 것 같은데 어떤 궁합표에서도 ISFJ랑 INTJ는 좋게 나온 적이 없어서 의아했음.당연히 궁합표가 100% 맞을 리는 없지만 다른 버전을 봐도 부정적인 평가만 나오니까 그런 게 보편적인 건지 궁금함.내 베프는 너무 현실적이긴 한데(비현실적이거나 쓸데없는 생각, 망상 같은 건 별로 안 하는 것 같음) 나랑 싸웠을 때도 나 챙겨주고 늘 내 입장 생각해줘서 되게 좋던데."
"117",229,"너네 스포츠나 연예인에 관심없냐?","INTJ는 뭔가 저런거를 바보같이 여긴다 이런 고정관념 있는듯?나는 축구 야구 농구 이스포츠 다 좋아하고 연예인 스캔들에도 관심있고덕분에 주변 사람들이랑 스몰토크 필요할때 도움 많이 되더라"
"118",231,"인티제 중에서도 한남춍만 있네 역겨워서 안 낌","ㅎㅌㅊ는 ㅎㅌㅊ끼리 부벼라 더러운 한남콘 사이에서 자존감 채우는 봊만큼 병신같고 초라해 보이는 것도 없어"
"119",241,"INTJ 들 태몽 뭐야?","         난 우리 엄마가 임신하면서 태몽을 여러개 꿨는데그중 제일 기억에 남는 게산만큼 커다란 포도 한송이를 보는 꿈이랑물에 일반적 크기의 무지개빛으로 오색찬란하게 빛나는 잉어를 보는 꿈이래  태몽은 여러개 꿔도 그게 다 아이의 특징적 표상을 나타내는거라 하더라참고로 포도 태몽은 빈틈없는 스마트 베이비를 뜻한다는데 문득 INTJ 특징과 비슷한 거 같아서 써봄 너네 태몽도 알려주라 자세히         "
"120",242,"인티제랑 엔프제 궁합?","난 엔프제 남잔데 니들이 보기에 인티제랑 엔프제 어떨거 같음?"
"121",244,"안녕하세요","타갤에서 분탕치는 걸 봐서 알려드립니다"
"122",246,"나처럼 싫은사람한테 싫은 티 팍팍내는 사람 있음?","         내가 정한 기준을 넘으면(과도한 사생활 간섭, 꼰대, 위선자, 남한테 피해주는 것을 어느 정도 타인이 감수해줄 것으로 생각하고 절대 고치지 않는 사람 '니가 이해해라' 라는 식의 태도)그 때부터 인간같이 보이지도 않고 그냥 개무시함. 업무 이외에 사적으로 절대 말 안섞음. 웃지도 않음. 화도 안냄. 이거는 상사 후배 안가림.곰곰히 생각해보니... '내가 너를 진짜 존나 싫어하고 있어 그걸 좀 알아주었으면 해'라는 생각이 기저에 깔려있는 거 같음.남들은 오히려 이런 생각들을 어떻게든 감추려고 뒤에서는 욕해도 앞에서는 가면쓰고 웃으면서 사회생활 잘 하던데... 내가 사회성 결여라 그런가나같은 사람 있음?        "
"123",248,"니들 전문직인 여자 좋아할듯","         특정 분야에 대해 인정받는걸 좋아하는 특성상그런 취향 여상상에게 투영될거같음내가 그렇거든        "
"124",249,"갑자기 약속이나 여행 계획 잡히면 화남?","난 P 수치도 꽤 높아서 그런가 즉흥적인 여행이나 약속도 좋아함.물론 함께 하는 사람이 친한 사람일 때 한정이지만.오히려 친한 애들끼리 있을 땐 내가 즉흥적으로 약속 잡곤 했던 것 같다. 내일 같이 어디 가자고..."
"125",251,"난 싸우는거 싫어해","         병신 쫄보이기도하고 비효율적인거 같기도하고이런거보면 인프제같기도하고        "
"126",252,"T형은 F형 별로 안 좋아하는 것 같던데","나는 F형 사람들이 더 좋아서 좀 의아함.내 입장에서 생각해주고 사려깊고 이것저것 잘 챙겨줘서 F형 사람들 좋아함. 흔히 말하는 '인간미'가 있고 역지사지가 되게 잘 되는 사람들 같았음. 뭔가 다정하고 부드러워서 이 사람들이랑 같이 있으면 마음이 편해지는 것 같았음.오히려 나는 T형이랑 잘 안 맞는 것 같음. 내 주변 T형들은 뭔가 눈치도 없고 너무 꼬치꼬치 캐물어서 심적으로 부담이 가더라.'인간적으로 좋은 사람'이라고 느껴지지가 않음."
"127",254,"여긴 글리젠이 적당해서 좋아","개념글만 읽는게 아니라 모든 글을 읽게 되더라 "
"128",256,"MBTI 갤러리에서 떡 돌리러 왔습니다.","반갑습니다. "
"129",257,"MBTI 갤러리에서 떡 돌리러 왔습니다.","반갑습니다. "
"130",258,"관심있는 인티제남자 모르겠다 걍.","ㅋㅋㅋ"
"131",259,"여기 계속있으니까 내성격을 의식하게된다","잘있어라 나가야겠음 "
"132",260,"목표가 막혀 버리고 희망이 없을때","목적지 까지 갈려는수많은 목표들이 대부분 환경이 좌절될때 많이 사라지잖아예를들어 직접적으로 얘기하면 '돈'이라는게 살면서 많은 부분을 영향 끼치는것도 맞고뭘 하고 싶은데 돈이 없으니깐 좌절하고,ㄴ 하루 하루 목숨 유지하는것도 버거운데, 예민해지다 보니 언성도 높아지고 도미노처럼 하나가 무너지니 다 쓰러져 버리고그러다가 패닉이 와버려서 히키코모리처럼 생활하고뭔가 계속 연속적으로 좌절되면 나는 날 부셔 버리고 싶더라 살기가 싫어짐 그리고 돈으로 좌절 되는것 보단옆에서 아무것도 모르는 인간들이 멘탈 흔들어 놓는것 만큼죽고싶은 기분도 없을거야많이 내려놓고 하나 하나 다시 시작하는데말로 박살내고 쉽게 가버리니깐 어쩔땐 시발 노력해서 뭐하나 나혼자 이러고 있는것도 너무 괴롭고이루는 것 보단 내자신을 버리는게 더 쉽게 느껴질때가 많다.주절주절 써봤다그래도 노력은 해봐야지..시부레"
"133",261,"성향에 안 맞는 일을 하니까 일할때 꼭 고뇌가 생겨","생각을 파고들수 있는 연구직이라던가 아님 차라리 창조적인 일을 하면 안 이럴것같은데 성향이 안 맞으니까 일 자체에 대한 의문이 많이 생김그리고 보통 초년생이면 자율권이 없어서 이 부분이 인티제로서 힘든 것 같음 통제받는 느낌도 들고 회사가 어떤 방식으로 일하는지 내용을 다 알고있어야 계획이 생기는데 한정된 것만 가르치니.."
"134",262,"INTJ","막짤 개빻았는데 너무 나게이라 숙연  "
"135",263,"INTJ 입갤기념짤 ","공감가지않냐? 누워서 천장에 빔쏴서 영화보는거좋아하고  스마트기기 활용도도 ㅅㅌㅊ    인티제가 효율적인측면에선 최고임 ㅋㅋ  "
"136",266,"INTJ는 INTP 어떻게 생각함?","내가 알기론 INTJ는 즉흥적인 P유형과 정말 안 맞는다고 하던데 INTP과의 관계는 어떰? "
"137",270,"인티제","         엔팁 어떠냐         "
"138",271,"취미들이 어떻게되?","         난 하나꼿히면 되게 몇년동안 오랜시간들여서 나름대로 건진 취미가 다양한 편인데그림 그리는거랑 악기도 몇개 다를줄 알고 작곡도 좀했었고 최근에는 프로그래밍 배우고 있는데이게 하다보니깐 할때는 재미있는데 뭐 남는게 없어서 너무 허무한거야그래서 유의미한 형태로 뭔가 기획해서 컨텐츠를 하나 해보고싶고,가능하면 그걸로 돈도 벌고싶은데 (아주 푼돈이라도 상관없음 막 한달해서 만원벌어도 ㅋㅋ)취미가 뭐가 있고 어떻게 자신의 일상생활에 반영하고 있어?참고가 될수도 있으니 간단하게라도 알려주실분?영화나 드라마 음악감상 이런건 너무 소비성 취미라서 한계가 있는거 같아서 적지 않았어        "
"139",272,"INTJ가 생각하는 MBTI","최근 1년 간격으로 MBTI 수년간 해 봄.왜냐하면 질문지가 기억이 안나야하니까.몇 년 연속 여러개의 테스트에서 INTJ만 나옴.MBTI가 정밀한 빅데이터 분류법이라고 생각하지는 않지만 고전적 성격 분류학으로써 개인의 현재 시점을 기준으로 큰 유형은 분류해준다고 인식함.즉, 통계적 유의성만 있다는 거. 물론 가장 큰 특징인 시스템 구축은 거진 다 맞을 거임. MBTI 파는 친구들보면 거꾸로 생각하는 경향이 있는데, 사람들이 모수고 성격유형 설명이 유출된 자료임. 그러니 거꾸로 결과에 자신을 끼워 맞출 필요가 없다는거.추가적으로 몇 페이지 눈팅하니 자조적인 내용들도 보이는데 당신이 찐 INTJ라면 다 분석해서 개선하면 됨."
"140",273,"너네도 혹시 그래?",""
"141",274,"intj 입갤","내향성 갤러리도 와줘 ㅠ 념글 재밌단말야 "
"142",275,"요즘 성격 바뀐 거 같아서 mbti다시 했는데 그대로네","뭐지 왜 그렇지?예전보다 더 개방적이고 긍정적이고 자신감도 생겼는데 "
"143",276,"차가워 보인다는게 신기하다","         주변애들이 팔다리 안 떨어뜨리고 다니는게 신기할 정도로은근히 덜렁거리고 관심분야 외에는 눈에 안들어오는데첫인상은 되게 차갑고 꼼꼼하고싸가지 없어 보인다는 말 듣는게 원인이 몰까        "
"144",278,"가끔가다가 한국인 대부분이 내향적이라는 개소리가 떠도는데","코로나로 인한 사회적 거리두기나 외출 자제를 답답해하는 사람이 더 많은 걸 보면 답 나오지 않냐? 대부분은 외향적이라는 걸.. "
"145",279,"성향비율 ㅁㅌㅊ?",""
"146",283,"실패한 인티제만큼 불쌍한 사람도 없을듯","실패한 주제에 자신이 맞다고 생각하고 그런데 능력도 없고.. 불쌍함"
"147",284,"독일계 제조업에서 전략 일하는데 적응할만 하다","         머기업이라 부서 바이 부서이긴 한데 적어도 프론트는 인티제스러움이 배척받지 않는 게 느껴짐 잡담이나 개인 사생활에 대한 간섭이 없다. 반대 성향 사람이면 외로움 많이 느낄지도 다만 공채가 없어서 평균 연령이 매우 높은 곳이라 상대방은 악의 없이 말한 말이지만 나한테 좀 답답하게 느껴질순 있다         "
"148",285,"entp 랑 사이 어떰 ","친구라든지 연인으로 "
"149",286,"Intj인데 이런 말들 너무 극혐함 ","무계획이 계획이다 "
"150",287,"난 인티제지만 날 잘 모르겠음","보면 반은 맞고 반은 틀림시크하지도 않고 친절하고 물러터지고 사람이 관심가져주면 개처럼 헥헥대고 좋아함 일하다가도 게으름 잘피우고 공부도 좋아하는 분야만 백점이고 관심없는 분야는 삼십점 이럼...중딩때부터 성인이된 지금까지 인티제말고 다른 유형은 나온적 없음"
"151",288,"새로 친해진 인티제 지인이","며칠째 카톡 보내면 읽씹하고 잇다도대체 뭐지????.......ㅠㅠㅠ대화할 사람이 많은 사람도 아닌데...언젠간 다시 나랑 대화해주겟지?? "
"152",289,"취미뭐냐고물어보면 뭐라답해요","디씨질이랑씹덕노래듣는거라곤 못하겠어요 "
"153",290,"인티제는 둘중하나임","흑화한 인티제를만나냐 "
"154",291,"INTJ가 취미 그만두거나 흥미잃는 이유","취미로 무언가를 배우거나 공부하는 데 있어서 "
"155",294,"보안문자 안뜨게 하면 안되나","개불편 "
"156",295,"INTJ의 생각을 INFP에 올렸더니 엄청 욕먹음","https://m.dcinside.com/board/infp/44749 "
"157",296,"왜 이리 말이 없냐는 소리 자주 듣는데","아무 말도 떠오르지가 않아서 그렇다 하면 이상하게 보이냐 뇌가 정지한 느낌인데 "
"158",298,"모쏠 인티제남","이할만한 플러팅 어떨거같음"
"159",299,"인티제는 사랑 어케 하나요","인티제는 사랑 어떻게 하나요혹은 어떤 생각과 마음가짐을 가지고 있나요연애 짝사랑 친구 가족뭐든 상관 없어요"
"160",300,"인티제 사랑은,,,","짝사랑을한다  "
"161",301,"xxfx, 감정형은 자기중심적이고 이기적이다라는 주장을 해볼게, 반론해봐","사람의 행동에는 크게 2가지 기준이 있다  "
"162",302,"인티제 잇티제 인팁 잇팁 차이점좀알려줘","지나가던 엔팁인데 저 넷 구별 어려움 공부잘하는느낌은 있는데차이점이 궁금해서 질문해봄다 돌아다녀봤는데 여기가 제일 리젠률높은거같아서 여기올린다아 그러고보니 다 리젠률 거기서 거기긴한데 잇티제갤은 유독 조용하더라 한국에 젤 많다며..."
"163",303,"INTJ로 살면서 느낀 점","         INTJ 여자고 그냥 살면서 느낀 점들임인터넷에 INTJ 밈이나 짤방 돌아다니는 것들 보면 보통 ENFP하고 많이 엮이던데, 신기한 점은 제일 친하다고 생각하는 사람들이 대부분 ENF_ 여서 좀 놀람진짜 어릴 때부터 친했던 친구는 ENFJ, 반 친구는 ENFP, 나랑 좋아하는 분야 비슷해서 친해졌던 친구도 ENFP, 유치원 때부터 오래 알던 친구는 ENFJ라서 신기하네. 이 친구들 모두가 다 나한테 먼저 다가와서 친해졌었어.우리 아빠도 INTJ이신데 엄마께서는 ENFP 나오시더라이상하게 내 주변 사람들은 내가 영혼이 없고 사람도 쉽게 본다고 생각하는 것 같아가까운 사람들에게는 잘 대해주고 나름대로 챙겨주고 있는데 안 친한 사람들 앞에서의 모습을 잘 모르겠다고 하더라고. 너무 영혼 없는 성격이거나 or 너무 친절하게 대하는 성격 둘 중 하나로 착각하는 것 같아. 물론 사람마다 페르소나도 내가 생각하기에도 엄청 다르게 쓰는 편이긴 한데..다들 내가 다른 사람 앞에서는 어떤지 잘 모르겠다네ㅋㅋ..어릴 때는 내가 이상한 건 줄 알고 스트레스도 많이 받았어. 무슨 자동모드변경마냥 휙휙 성격을 바꿔서 말하고 흔히 말하는 가식이나 내숭 떠는 짓들을 많이 한다고 생각해서. 나도 내 성격 그대로 살면 망하는 거 아니까 뭔가 원하는 걸 위해서라도 좀 무난하거나 착하게 보이는 건 필요한 것 같다고 생각하는 편이야.친한 사람하고 이야기하다가도 꼭 나오는 말이 ""너 정말 영혼 없다"" 가 제일 많더라고. 내가 생각하기에는 그럭저럭 잘 리액션 한 것 같은데 다른 사람들이 보기에는 표정은 무표정 그대로 변함이 없는데 말투만 다르다고 해ㅋㅋ..보기에는 엄청 무표정하고 쎈 인상이라고들 생각하는데 생각보다 표정을 일부러라도 바꾸면 휙휙 잘 바뀜. 그냥 무표정하게 그냥 말 하는 게 제일 편하긴 한데, 나름 친하거나 필요하다고 생각하는 사람들에게는 상처 주거나 할까봐 일부러라도 그렇게 하는 편이야. 조금씩 티가 나긴 하는지 가끔 너 연기하는 거 티난다는 얘기도 들음.. 대외적으로는 다들 00이 착하고 성실하지~소리는 많이 들어.INTJ로써 그렇게 흔히 생각하는 이미지인 사회성 고자같은 건 절대 아니라고 봐. 내가 다른 유형일 가능성이 있을 수도 있고, MBTI라는 게 정확하게 심리나 성격을 분석하는 게 아닌 재미로 보는 것이다 보니 다른 점이 충분히 있을 수도 있겠지만, 나는 다른 사람하고 친해지거나 서로 공감하는 방법은 잘 몰라도 나름대로 필요하다고 생각된다면 어느정도 받아주거나 곧이곧대로 말하지 않고 조금씩 돌려 말한다던가 하는 건 해. 물론 친한 사람들에게는 융통성 없고 직설적이라는 소리 많이 들음^^..대충 이정도인데 다른 INTJ들도 이래?        "
"164",304,"감정에 대한 반론","감정적인 인간을 생각없는 유기로봇쯤으로 보는것 같은데 "
"165",305,"감정에 대한 반론- 에 대한 재반박","너의 주장이 "
"166",306,"저 f충색긴 근거도없는 개소리를 지혼자 진지하게 믿고 있음","감정은 고급기능이고 발전된 포유류에게나 있는건데 "
"167",307,"감정은 유대의 기능임","부모나 무리 보살핌없이 혼자생존가능한개체는 감정이 필요도 없음 "
"168",308,"나 태몽 장미꽃 가득 핀 정원 나오는거였음","근데 인생 가시밭길이다 장미에 가시가 붙어있어서 그런듯"
"169",310,"2030보다 40대 이상 어른들이랑 더 잘통함 ","전자한테는 피곤하게 열심히 사는 사람 취급받음 "
"170",311,"감정이 이기적이다는건 아랫글에서 다 논파햇는데 뭘 물고늘어짐","분명 이타적인 감정조차 이기적인 감정이라 하는거임? ㅋㅋ "
"171",312,"인티제인데 세상만사 관심 많고 감정 넘치는디","         정확히 말하자면 이것저것 배우고 싶음 열정이 넘침         "
"172",313,"나 왜 고릴라 나오는 다큐멘터리 보고 있지?","이거 때문에 오늘 계획 다 망했네 ㅠㅠ늦잠 잔 것 부터가 잘못이었지만말 나온 김에 귀여운 고릴라 영상이나 보고가라"
"173",314,"Intj 자아비판을 시작합니다","전 찐따에 눈치없이 태클거는 진지충입니다"
"174",317,"인티제가 나 어떻게생각하는거임?","인티제인 애랑 얘기 몇번 해 가는 사이야처음에는 친구의 친구로 만났는데 애가 조용하고 딱 할말만한다고 이생각만 들었는데대화 많이할수록 내가 틀린소리 하면 고쳐주더라가면갈수록 전에는 뭔 소리를 해도 그냥 말안하구 있었을텐데 요즘은 조금만 이상한 소리 해도 바로 그거아냐 하고 정확히 설명해줌말수가 는 거 보면 기쁘지만 나는 잇프제라서 조금 서운하기도 함혹시 내가 불편해서 말걸지말라고 그런건가 싶기도 한데 인티제 입장에선 어떤 생각으로 이렇게 하는지 궁금해...나는 얘 맘에들어서 친하게 지내고 싶다고 생각하는데 내가 미운거였다면 귀찮게 하고 싶지는 않아싫어하는 게 아니라면 이해해보려고 노력해볼라고"
"175",318,"INTJ들 좋아하는 장르 뭐임?","         난 SF 빠순이라서 문학 작품 같은 것 중에서는 SF 외에는 거의 안 읽는 편인데 다른 인티제들은 어떨지 궁금하네영화나 드라마도 스타워즈 스타트렉 로스트인스페이스 같은 것들만 보고..조금 아쉬운 점이 있다면 내 연령대와 성별과 성격을 따져 봤을 때 주변에 SF 좋아하는 사람이 없더라다른 INTJ들은 좋아하는 장르 있어?        "
"176",319,"야 intj 원래다 똒똑하냐?","         똑똑한사람 주변에서 찾기 참힘들엇는데 너네도 똑똑하니?        "
"177",321,"인티제는 어디가면만날수있어","나 다른유형은 다 주변에서 봤는데 인티제 한번도 본적없는데 설명 읽고 좀 환상 생김 한 번 만나서 얘기도 하고 싶다근데 인티제가 안흔해서 그런건지 내가 인티제 안가는데만 골라다니는건지 인티제들이 나를 피해다니는건지 정말로 못봤어 열심히 찾았는데어딜가서 뭐해야 만나볼수있어?"
"178",323,"I_T_끼리 모여서 일하면 편할줄알았는데","ㄹㅇ 가시방석이더라 사회성이 실종된 조합이라 그런지일단 다들 아무도 말 꺼내고 싶지 않고 빨리 이 시간이 끝나서 집가든지 자기할일하고싶어함말이라도 통할 줄 알았는데 그것도 아니더라케바케긴 한데일단 인팁이 여기 있으면 아예 첨부터 마음닫고 짜져있음인티제는 잇팁보고 진지하게 안 하는 거 같다고 뭐라그러고 잇팁은 인티제보고 답답스럽다고그럼잇티제는 뭔가 말하려다가 너네시키는거하겠다고 빠르게 체념함 근데 자꾸 뭐 더 시켜달래 일인분만큼 안하면 불안하다나무엇보다 서로서로 헛똑똑이라거나 덜 멍청한 놈 정도로 생각하고있는거 다 느껴짐 서로알고있음"
"179",325,"인티제같냐",""
"180",327,"대인관계능력 100점 만점에 2.5점 나옴","ㅅㅂ"
"181",328,"이런갤도 있네","ㅎㅇ "
"182",329,"온김에 간만에 검사해봄","또나오네 "
"183",330,"mbti 변하기도 함?","올만에 했는데도 여전하네최근 심경변화(?)로 성격 바뀐거 같다는 소리 들었는데ㅋㅋ이거 평생 안 변하는건가?"
"184",331,"인티제는 뭔가 자아에 대해서 고민 이런게 더 있는 편?","그냥 일정 꼬여서 시간 죽이던 잇티제인데잇티제 검색했더니 구글이 인티제 검색하려던 거 아니냐고 고쳐주길래 와봄잇티제 검색결과 거의없는건 잇티제들은 이런거에 관심없어서ㅋㅋㅋㅋㅋㅋ ㅈㄴ맞는말이라고 생각했는데인티제는 검색결과 꽤 많네 이런 종류에 관심 많은편인가봐?"
"185",332,"mbti 헷갈리는데 본인 intj 맞음?","         검사 10번 했다고 치면 intj:6 entj:4 나옴본인 하는짓: 캡틴 아메리카 근육 보고 뿅감보충제랑 영양제 뭐가 좋은지 찾음어떤 부위에 어떤 운동좋은지 찾음음식 칼로리 계산해서 식단표짬전부 주문하고 이제 기존 시간표 분해해서 운동시간 넣음그 와중에 운동량 기록하고 확인한답시고 인바디 달마다 검사중임        "
"186",333,"6번째 MBTI 테스트",""
"187",336,"킹스퍼거님이시다","https://youtu.be/Od4kH-FJB3c 나는 무슨형일까? "
"188",338,"나 인티제됐당","엣프제 엔프제 엔티제 천천히 거쳐서 최근에 인티제나왓어 반가워 인티제친구들"
"189",340,"인티제는 어떨때 사람한테 호감이 생겨?","인티제를 좋아하게 되어버렸어 흑흑뭔가... 인티제는 연애같은 거 잘 안할거같지않아...?어떻게 다가가야할까... 나로썬 감이 안 잡히네"
"190",341,"못참고 할말 빵빵하다가 잣되본적있어?","난 있어"
"191",342,"이거 ㄹㅇ임?","ㅇ"
"192",344,"너네 연애혁명 왕자림아냐","얘 인티제같아? "
"193",345,"여기가 바로 비주류 부심 부리는 낙오자들 모인 인티제갤?","남들이 좋다고 하는거 한심하게 보면서  "
"194",347,"인티제가 타로에서도 보이는듯","5분무료라길래 심심풀이로 전화로 봤음 잘맞어서 상담사 3명한테 3만원만 충전해서 보는중인데 성격,성향 다 맞추네수치플ㅅㅂ...사주나루인데 관심있는 사람들어가보셈"
"195",348,"카톡에서 엔프피같은 인티제","아는분중에 이거 인티제나온 분이 계신데뭐 평소 보기에도 인티제스러움 첫인상은 잇티제같았지만근데 대면안하고 글자로 대화하게되면 갑자기 물결표나 이모티콘 무지하게 쓰고 텐션 엄청 올라서 말도 앞뒤안맞거나 맞춤법 틀린 거 잘 알고 그런거 원래 싫어할텐데 일부러 그렇게 쓰는건지 뭔가 근본적으로 사고방식이 바뀐것같음이게 잘 모르지만 페르소나인가 뭔가냐 비대면 상황에만 쓰는 페르소나도 있냐 무슨 이유임 사람이 확바뀌더라예를들어 내가 업무고민 얘기하면실제로 만났을 땐 뭐 이런이런 방향으로 해보시는게 어떠냐고 조곤조곤한 목소리로 말하는데핸폰으로 연락하면 헉 너무힘들죠ㅠㅠㅠㅠ 저두 요즘 할일이 쌓여가지구... 오늘은 그냥 그런거 신경쓰지말고 푹 쉬시구 낼부터 우리 같이 힘내봐요!!! 아자아자!!!!이러심"
"196",351,"너넨 사는 이유가 뭐야?","이거 물어보면 mbti별 대답이 나눠져서 흥미롭더라 인티제도 해보자 일단 나는 지금 죽긴 아까워서"
"197",352,"intj는 군인이랑 안맞냐","걍 갑자기 궁금함군인 경찰 수사관 이쪽은 intj랑 안맞겠지? 당연히는 그냥 주변에서 자꾸 군인이나 경찰하면 존나 잘어울리겠다는 소리 엄청 많이 들어서 갑자기 궁금해졌다.ㅅㅂ 얘네한테 난 대체 어떤모습인거지 ㅋㅋㅋ자유로운 영혼이라 저런 직업 눈도 안주는데"
